Date,Casual,Member,Total_rides,WMO code,temp(°C),atemp(°C),windspeed,season,Season,mnth,holiday,weekday,workingday,Weekday,weathersit,humidity(%),year
2012-07-11,975,6289,7264,,25.7,26.9,16.4,3,Summer,7,False,2,True,Wednesday,1,63.3,2012
2012-07-12,1032,6414,7446,,25.6,27.2,15.8,3,Summer,7,False,3,True,Thursday,1,53.0,2012
2012-07-13,1511,5988,7499,,26.4,28.1,8.7,3,Summer,7,False,4,True,Friday,2,48.6,2012
2012-07-14,2355,4614,6969,,25.1,28.0,15.5,3,Summer,7,False,5,False,Saturday,2,69.9,2012
2012-07-15,1920,4111,6031,,27.1,30.5,18.0,3,Summer,7,False,6,False,Sunday,1,71.8,2012
2012-07-16,1088,5742,6830,,27.9,31.8,17.7,3,Summer,7,False,0,True,Monday,1,64.5,2012
2012-07-17,921,5865,6786,,30.5,33.9,12.3,3,Summer,7,False,1,True,Tuesday,1,50.6,2012
2012-07-18,799,4914,5713,,29.3,33.2,14.8,3,Summer,7,False,2,True,Wednesday,1,57.7,2012
2012-07-19,888,5703,6591,,28.2,31.2,17.8,3,Summer,7,False,3,True,Thursday,1,60.0,2012
2012-07-20,747,5123,5870,,23.3,24.5,22.5,3,Summer,7,False,4,True,Friday,2,84.4,2012
2012-07-21,1264,3195,4459,,20.0,20.3,23.0,3,Summer,7,False,5,False,Saturday,3,86.5,2012
2012-07-22,2544,4866,7410,,23.4,25.1,10.1,3,Summer,7,False,6,False,Sunday,2,76.2,2012
2012-07-23,1135,5831,6966,,26.9,29.5,15.0,3,Summer,7,False,0,True,Monday,1,69.4,2012
2012-07-24,1140,6452,7592,,27.3,30.6,22.8,3,Summer,7,False,1,True,Tuesday,1,65.5,2012
2012-07-25,1383,6790,8173,,26.0,27.2,17.8,3,Summer,7,False,2,True,Wednesday,1,45.0,2012
2012-07-26,1036,5825,6861,,28.5,32.8,30.7,3,Summer,7,False,3,True,Thursday,1,59.7,2012
2012-07-27,1259,5645,6904,,28.7,32.5,16.5,3,Summer,7,False,4,True,Friday,1,59.5,2012
2012-07-28,2234,4451,6685,,27.5,30.0,17.0,3,Summer,7,False,5,False,Saturday,1,61.3,2012
2012-07-29,2153,4444,6597,,25.9,28.1,18.4,3,Summer,7,False,6,False,Sunday,1,62.4,2012
2012-07-30,1040,6065,7105,,26.3,29.2,16.6,3,Summer,7,False,0,True,Monday,1,66.9,2012
2012-07-31,968,6248,7216,,25.5,27.8,17.8,3,Summer,7,False,1,True,Tuesday,1,70.4,2012
2012-08-01,1074,6506,7580,,25.7,28.0,15.2,3,Summer,8,False,2,True,Wednesday,1,67.8,2012
2012-08-02,983,6278,7261,,27.4,30.7,13.9,3,Summer,8,False,3,True,Thursday,1,66.0,2012
2012-08-03,1328,5847,7175,,28.0,31.7,23.3,3,Summer,8,False,4,True,Friday,2,64.2,2012
2012-08-04,2345,4479,6824,,29.3,33.6,27.8,3,Summer,8,False,5,False,Saturday,1,61.3,2012
2012-08-05,1707,3757,5464,,28.2,32.3,31.3,3,Summer,8,False,6,False,Sunday,1,65.2,2012
2012-08-06,1233,5780,7013,,27.4,30.9,13.9,3,Summer,8,False,0,True,Monday,2,65.4,2012
2012-08-07,1278,5995,7273,,26.6,30.0,12.6,3,Summer,8,False,1,True,Tuesday,2,70.4,2012
2012-08-08,1263,6271,7534,,27.2,30.7,11.9,3,Summer,8,False,2,True,Wednesday,2,67.3,2012
2012-08-09,1196,6090,7286,,27.5,30.2,16.8,3,Summer,8,False,3,True,Thursday,1,62.0,2012
2012-08-10,1065,4721,5786,,25.6,28.1,25.8,3,Summer,8,False,4,True,Friday,2,71.6,2012
2012-08-11,2247,4052,6299,,24.5,26.1,22.3,3,Summer,8,False,5,False,Saturday,2,73.3,2012
2012-08-12,2182,4362,6544,,24.9,26.5,13.2,3,Summer,8,False,6,False,Sunday,1,53.0,2012
2012-08-13,1207,5676,6883,,25.9,27.7,14.7,3,Summer,8,False,0,True,Monday,1,54.5,2012
2012-08-14,1128,5656,6784,,26.2,28.7,18.2,3,Summer,8,False,1,True,Tuesday,1,68.7,2012
2012-08-15,1198,6149,7347,,25.2,27.2,18.3,3,Summer,8,False,2,True,Wednesday,1,62.0,2012
2012-08-16,1338,6267,7605,,25.8,27.2,15.3,3,Summer,8,False,3,True,Thursday,1,51.9,2012
2012-08-17,1483,5665,7148,,26.0,-0.0,24.9,3,Summer,8,False,4,True,Friday,1,57.1,2012
2012-08-18,2827,5038,7865,,23.9,24.8,19.2,3,Summer,8,False,5,False,Saturday,1,60.3,2012
2012-08-19,1208,3341,4549,,21.9,23.8,9.3,3,Summer,8,False,6,False,Sunday,2,71.2,2012
2012-08-20,1026,5504,6530,,21.9,23.3,14.0,3,Summer,8,False,0,True,Monday,2,73.4,2012
2012-08-21,1081,5925,7006,,22.5,23.7,7.8,3,Summer,8,False,1,True,Tuesday,1,67.4,2012
2012-08-22,1094,6281,7375,,23.4,25.0,7.6,3,Summer,8,False,2,True,Wednesday,1,67.7,2012
2012-08-23,1363,6402,7765,,24.7,26.0,9.1,3,Summer,8,False,3,True,Thursday,1,63.6,2012
2012-08-24,1325,6257,7582,,25.0,26.7,7.8,3,Summer,8,False,4,True,Friday,2,61.5,2012
2012-08-25,1829,4224,6053,,23.1,24.8,26.4,3,Summer,8,False,5,False,Saturday,2,71.3,2012
2012-08-26,1483,3772,5255,,22.7,23.3,24.7,3,Summer,8,False,6,False,Sunday,2,84.6,2012
2012-08-27,989,5928,6917,,25.1,27.2,13.9,3,Summer,8,False,0,True,Monday,1,73.0,2012
2012-08-28,935,6105,7040,,26.2,28.0,20.6,3,Summer,8,False,1,True,Tuesday,1,62.0,2012
2012-08-29,1177,6520,7697,,24.2,26.0,12.1,3,Summer,8,False,2,True,Wednesday,1,55.2,2012
2012-08-30,1172,6541,7713,,25.2,27.1,8.3,3,Summer,8,False,3,True,Thursday,1,59.0,2012
2012-08-31,1433,5917,7350,,27.9,29.5,18.2,3,Summer,8,False,4,True,Friday,1,58.8,2012
2012-09-01,2352,3788,6140,,27.4,30.4,12.2,3,Summer,9,False,5,False,Saturday,2,63.8,2012
2012-09-02,2613,3197,5810,,24.7,26.8,6.9,3,Summer,9,False,6,False,Sunday,2,81.5,2012
2012-09-03,1965,4069,6034,,25.3,27.7,16.3,3,Summer,9,True,0,False,Monday,1,79.1,2012
2012-09-04,867,5997,6864,,26.1,29.3,25.5,3,Summer,9,False,1,True,Tuesday,1,75.5,2012
2012-09-05,832,6280,7112,,26.6,30.8,20.3,3,Summer,9,False,2,True,Wednesday,1,74.1,2012
2012-09-06,611,5592,6203,,24.7,27.3,15.4,3,Summer,9,False,3,True,Thursday,2,81.0,2012
2012-09-07,1045,6459,7504,,25.1,27.4,18.5,3,Summer,9,False,4,True,Friday,1,73.6,2012
2012-09-08,1557,4419,5976,,23.0,24.3,30.3,3,Summer,9,False,5,False,Saturday,2,79.9,2012
2012-09-09,2570,5657,8227,,20.7,22.2,24.2,3,Summer,9,False,6,False,Sunday,1,54.8,2012
2012-09-10,1118,6407,7525,,19.4,21.3,27.9,3,Summer,9,False,0,True,Monday,1,50.4,2012
2012-09-11,1070,6697,7767,,19.1,20.6,9.9,3,Summer,9,False,1,True,Tuesday,1,52.0,2012
2012-09-12,1050,6820,7870,,20.2,21.6,14.2,3,Summer,9,False,2,True,Wednesday,1,57.7,2012
2012-09-13,1054,6750,7804,,20.8,22.3,8.9,3,Summer,9,False,3,True,Thursday,1,63.7,2012
2012-09-14,1379,6630,8009,,21.8,23.2,11.2,3,Summer,9,False,4,True,Friday,1,67.2,2012
2012-09-15,3160,5554,8714,,20.6,22.7,26.7,3,Summer,9,False,5,False,Saturday,1,50.2,2012
2012-09-16,2166,5167,7333,,19.3,21.2,9.7,3,Summer,9,False,6,False,Sunday,1,57.0,2012
2012-09-17,1022,5847,6869,,19.3,20.5,16.4,3,Summer,9,False,0,True,Monday,2,73.5,2012
2012-09-18,371,3702,4073,,21.3,21.3,38.6,3,Summer,9,False,1,True,Tuesday,2,87.2,2012
2012-09-19,788,6803,7591,,18.0,19.7,23.2,3,Summer,9,False,2,True,Wednesday,1,53.7,2012
2012-09-20,939,6781,7720,,17.7,19.1,12.7,3,Autumn,9,False,3,True,Thursday,1,61.8,2012
2012-09-21,1250,6917,8167,,20.2,21.8,16.6,3,Autumn,9,False,4,True,Friday,1,66.9,2012
2012-09-22,2512,5883,8395,,22.6,24.3,30.6,3,Autumn,9,False,5,False,Saturday,1,64.7,2012
2012-09-23,2454,5453,7907,,16.9,18.2,24.1,4,Autumn,9,False,6,False,Sunday,1,46.7,2012
2012-09-24,1001,6435,7436,,16.2,17.2,15.4,4,Autumn,9,False,0,True,Monday,1,49.3,2012
2012-09-25,845,6693,7538,,17.8,19.9,25.5,4,Autumn,9,False,1,True,Tuesday,1,57.0,2012
2012-09-26,787,6946,7733,,21.8,23.4,26.4,4,Autumn,9,False,2,True,Wednesday,1,63.1,2012
2012-09-27,751,6642,7393,,22.6,24.1,14.5,4,Autumn,9,False,3,True,Thursday,2,69.1,2012
2012-09-28,1045,6370,7415,,21.1,22.7,17.7,4,Autumn,9,False,4,True,Friday,2,69.0,2012
2012-09-29,2589,5966,8555,,17.5,19.0,24.5,4,Autumn,9,False,5,False,Saturday,1,54.3,2012
2012-09-30,2015,4874,6889,,16.8,18.2,14.6,4,Autumn,9,False,6,False,Sunday,1,58.3,2012
2012-10-01,763,6015,6778,,16.5,17.8,9.8,4,Autumn,10,False,0,True,Monday,2,64.9,2012
2012-10-02,315,4324,4639,,19.8,19.8,11.3,4,Autumn,10,False,1,True,Tuesday,3,87.2,2012
2012-10-03,728,6844,7572,,22.9,23.5,7.2,4,Autumn,10,False,2,True,Wednesday,2,79.4,2012
2012-10-04,891,6437,7328,,22.9,24.1,12.7,4,Autumn,10,False,3,True,Thursday,2,72.3,2012
2012-10-05,1516,6640,8156,,20.9,22.3,11.5,4,Autumn,10,False,4,True,Friday,1,62.7,2012
2012-10-06,3031,4934,7965,,18.0,19.5,28.9,4,Autumn,10,False,5,False,Saturday,1,66.4,2012
2012-10-07,781,2729,3510,,11.5,11.7,15.2,4,Autumn,10,False,6,False,Sunday,2,70.8,2012
2012-10-08,874,4604,5478,,10.0,9.6,20.5,4,Autumn,10,True,0,False,Monday,2,71.0,2012
2012-10-09,601,5791,6392,,13.0,12.9,20.5,4,Autumn,10,False,1,True,Tuesday,2,76.2,2012
2012-10-10,780,6911,7691,,16.2,17.2,20.3,4,Autumn,10,False,2,True,Wednesday,1,63.1,2012
2012-10-11,834,6736,7570,,12.4,12.5,19.6,4,Autumn,10,False,3,True,Thursday,1,46.3,2012
2012-10-12,1060,6222,7282,,12.6,12.6,25.3,4,Autumn,10,False,4,True,Friday,1,53.9,2012
2012-10-13,2252,4857,7109,,10.5,9.8,15.8,4,Autumn,10,False,5,False,Saturday,1,49.5,2012
2012-10-14,2080,4559,6639,,16.5,17.5,30.0,4,Autumn,10,False,6,False,Sunday,1,64.0,2012
2012-10-15,760,5115,5875,,18.4,19.6,31.9,4,Autumn,10,False,0,True,Monday,2,70.8,2012
2012-10-16,922,6612,7534,,14.0,14.4,19.6,4,Autumn,10,False,1,True,Tuesday,1,55.8,2012
2012-10-17,979,6482,7461,,13.4,13.7,10.9,4,Autumn,10,False,2,True,Wednesday,1,69.3,2012
2012-10-18,1008,6501,7509,,16.6,17.8,25.5,4,Autumn,10,False,3,True,Thursday,2,72.8,2012
2012-10-19,753,4671,5424,,18.5,19.5,14.6,4,Autumn,10,False,4,True,Friday,2,81.5,2012
2012-10-20,2806,5284,8090,,14.8,15.2,12.7,4,Autumn,10,False,5,False,Saturday,1,57.3,2012
2012-10-21,2132,4692,6824,,13.8,14.1,17.9,4,Autumn,10,False,6,False,Sunday,1,51.0,2012
2012-10-22,830,6228,7058,,14.9,15.9,8.8,4,Autumn,10,False,0,True,Monday,1,56.8,2012
2012-10-23,841,6625,7466,,17.6,19.0,10.2,4,Autumn,10,False,1,True,Tuesday,1,64.2,2012
2012-10-24,795,6898,7693,,19.6,20.9,7.8,4,Autumn,10,False,2,True,Wednesday,1,63.6,2012
2012-10-25,875,6484,7359,,17.8,19.0,13.4,4,Autumn,10,False,3,True,Thursday,2,80.0,2012
2012-10-26,1182,6262,7444,,17.7,18.5,14.3,4,Autumn,10,False,4,True,Friday,2,80.7,2012
2012-10-27,2643,5209,7852,,16.9,18.0,25.4,4,Autumn,10,False,5,False,Saturday,2,72.0,2012
2012-10-28,998,3461,4459,,14.4,14.9,42.9,4,Autumn,10,False,6,False,Sunday,2,69.5,2012
2012-10-29,2,20,22,,12.7,13.0,38.6,4,Autumn,10,False,0,True,Monday,3,88.0,2012
2012-10-30,87,1009,1096,,7.0,4.5,23.0,4,Autumn,10,False,1,True,Tuesday,2,82.5,2012
2012-10-31,419,5147,5566,,8.8,7.8,18.0,4,Autumn,10,False,2,True,Wednesday,2,66.7,2012
2012-11-01,466,5520,5986,,9.2,8.4,17.0,4,Autumn,11,False,3,True,Thursday,2,58.2,2012
2012-11-02,618,5229,5847,,8.7,7.5,28.7,4,Autumn,11,False,4,True,Friday,1,52.2,2012
2012-11-03,1029,4109,5138,,8.1,5.4,29.2,4,Autumn,11,False,5,False,Saturday,2,49.1,2012
2012-11-04,1201,3906,5107,,7.3,5.7,19.3,4,Autumn,11,False,6,False,Sunday,1,53.3,2012
2012-11-05,378,4881,5259,,7.0,4.3,25.5,4,Autumn,11,False,0,True,Monday,1,49.4,2012
2012-11-06,466,5220,5686,,5.2,2.6,18.7,4,Autumn,11,False,1,True,Tuesday,1,56.7,2012
2012-11-07,326,4709,5035,,5.9,2.1,32.8,4,Autumn,11,False,2,True,Wednesday,2,54.8,2012
2012-11-08,340,4975,5315,,8.6,6.6,37.5,4,Autumn,11,False,3,True,Thursday,1,33.3,2012
2012-11-09,709,5283,5992,,9.0,7.5,23.1,4,Autumn,11,False,4,True,Friday,1,54.1,2012
2012-11-10,2090,4446,6536,,10.3,10.0,6.2,4,Autumn,11,False,5,False,Saturday,1,64.5,2012
2012-11-11,2290,4562,6852,,11.8,11.8,13.7,4,Autumn,11,False,6,False,Sunday,1,65.9,2012
2012-11-12,1097,5172,6269,,14.8,15.4,18.7,4,Autumn,11,True,0,False,Monday,1,74.2,2012
2012-11-13,327,3767,4094,,8.1,5.3,36.9,4,Autumn,11,False,1,True,Tuesday,2,66.3,2012
2012-11-14,373,5122,5495,,5.6,2.6,21.5,4,Autumn,11,False,2,True,Wednesday,1,55.2,2012
2012-11-15,320,5125,5445,,7.1,5.4,16.5,4,Autumn,11,False,3,True,Thursday,2,62.0,2012
2012-11-16,484,5214,5698,,8.2,6.9,18.4,4,Autumn,11,False,4,True,Friday,1,52.5,2012
2012-11-17,1313,4316,5629,,7.3,5.5,19.4,4,Autumn,11,False,5,False,Saturday,1,54.5,2012
2012-11-18,922,3747,4669,,8.1,6.3,24.5,4,Autumn,11,False,6,False,Sunday,1,69.3,2012
2012-11-19,449,5050,5499,,9.9,8.8,25.3,4,Autumn,11,False,0,True,Monday,2,62.3,2012
2012-11-20,534,5100,5634,,9.6,9.1,8.9,4,Autumn,11,False,1,True,Tuesday,2,68.5,2012
2012-11-21,615,4531,5146,,8.6,8.1,11.1,4,Autumn,11,False,2,True,Wednesday,1,61.4,2012
2012-11-22,955,1470,2425,,8.0,7.1,5.7,4,Autumn,11,True,3,False,Thursday,1,58.0,2012
2012-11-23,1603,2307,3910,,9.3,9.0,16.0,4,Autumn,11,False,4,True,Friday,1,56.9,2012
2012-11-24,532,1745,2277,,5.1,0.4,40.6,4,Autumn,11,False,5,False,Saturday,1,40.5,2012
2012-11-25,309,2115,2424,,3.6,1.0,16.2,4,Autumn,11,False,6,False,Sunday,1,46.8,2012
2012-11-26,337,4750,5087,,6.7,6.4,5.0,4,Autumn,11,False,0,True,Monday,1,53.5,2012
2012-11-27,123,3836,3959,,5.7,2.6,25.6,4,Autumn,11,False,1,True,Tuesday,2,78.7,2012
2012-11-28,198,5062,5260,,5.9,3.1,22.7,4,Autumn,11,False,2,True,Wednesday,1,50.6,2012
2012-11-29,243,5080,5323,,5.2,3.7,12.5,4,Autumn,11,False,3,True,Thursday,1,55.6,2012
2012-11-30,362,5306,5668,,6.0,5.4,6.3,4,Autumn,11,False,4,True,Friday,1,65.0,2012
2012-12-01,951,4240,5191,,6.0,4.9,6.4,4,Autumn,12,False,5,False,Saturday,2,80.7,2012
2012-12-02,892,3757,4649,,8.3,7.7,13.4,4,Autumn,12,False,6,False,Sunday,2,82.3,2012
2012-12-03,555,5679,6234,,13.3,14.1,8.9,4,Autumn,12,False,0,True,Monday,1,76.8,2012
2012-12-04,551,6055,6606,,14.4,15.0,18.8,4,Autumn,12,False,1,True,Tuesday,1,73.4,2012
2012-12-05,331,5398,5729,,12.6,12.2,34.9,4,Autumn,12,False,2,True,Wednesday,1,48.5,2012
2012-12-06,340,5035,5375,,4.0,1.0,18.8,4,Autumn,12,False,3,True,Thursday,1,50.9,2012
2012-12-07,349,4659,5008,,7.1,5.2,14.1,4,Autumn,12,False,4,True,Friday,2,76.4,2012
2012-12-08,1153,4429,5582,,9.9,9.7,10.9,4,Autumn,12,False,5,False,Saturday,2,91.1,2012
2012-12-09,441,2787,3228,,10.1,9.7,17.0,4,Autumn,12,False,6,False,Sunday,2,90.5,2012
2012-12-10,329,4841,5170,,12.5,12.7,20.5,4,Autumn,12,False,0,True,Monday,2,92.5,2012
2012-12-11,282,5219,5501,,8.6,6.3,31.9,4,Autumn,12,False,1,True,Tuesday,2,59.7,2012
2012-12-12,310,5009,5319,,6.0,3.6,17.6,4,Autumn,12,False,2,True,Wednesday,2,53.8,2012
2012-12-13,425,5107,5532,,5.9,3.4,18.8,4,Autumn,12,False,3,True,Thursday,1,48.6,2012
2012-12-14,429,5182,5611,,5.2,3.4,14.1,4,Autumn,12,False,4,True,Friday,1,64.3,2012
2012-12-15,767,4280,5047,,7.2,6.3,11.5,4,Autumn,12,False,5,False,Saturday,1,65.0,2012
2012-12-16,538,3248,3786,,9.0,8.4,10.9,4,Autumn,12,False,6,False,Sunday,2,83.9,2012
2012-12-17,212,4373,4585,,10.5,10.5,10.6,4,Autumn,12,False,0,True,Monday,2,90.7,2012
2012-12-18,433,5124,5557,,11.3,11.0,23.9,4,Autumn,12,False,1,True,Tuesday,1,66.6,2012
2012-12-19,333,4934,5267,,7.6,6.6,19.8,4,Autumn,12,False,2,True,Wednesday,1,62.5,2012
2012-12-20,314,3814,4128,,7.5,6.1,14.3,4,Autumn,12,False,3,True,Thursday,2,66.8,2012
2012-12-21,221,3402,3623,,7.4,3.9,40.4,1,Winter,12,False,4,True,Friday,2,55.7,2012
2012-12-22,205,1544,1749,,4.5,-0.4,43.9,1,Winter,12,False,5,False,Saturday,1,44.1,2012
2012-12-23,408,1379,1787,,3.6,1.1,14.3,1,Winter,12,False,6,False,Sunday,1,51.5,2012
2012-12-24,174,746,920,,2.9,1.1,8.3,1,Winter,12,False,0,True,Monday,2,79.1,2012
2012-12-25,440,573,1013,,5.7,3.4,18.2,1,Winter,12,True,1,False,Tuesday,2,73.5,2012
2012-12-26,9,432,441,,3.4,-1.5,34.1,1,Winter,12,False,2,True,Wednesday,3,82.3,2012
2012-12-27,247,1867,2114,,3.9,-1.0,37.8,1,Winter,12,False,3,True,Thursday,2,65.3,2012
2012-12-28,644,2451,3095,,3.9,0.8,16.8,1,Winter,12,False,4,True,Friday,2,59.0,2012
2012-12-29,159,1182,1341,,3.9,-0.0,13.4,1,Winter,12,False,5,False,Saturday,2,75.3,2012
2012-12-30,364,1432,1796,,4.0,-0.7,37.8,1,Winter,12,False,6,False,Sunday,1,48.3,2012
2012-12-31,439,2290,2729,,2.1,-1.2,16.7,1,Winter,12,False,0,True,Monday,2,57.8,2012
